time,ch3_clamp_diode
-0.00052352,0.02
-0.00052032,0.02
-0.00051712,5.96046e-10
-0.00051392,5.96046e-10
-0.00051072,0.02
-0.00050752,5.96046e-10
-0.00050432,5.96046e-10
-0.00050112,0.02
-0.00049792,5.96046e-10
-0.00049472,0.02
-0.00049152,0.02
-0.00048832,0.02
-0.00048512,5.96046e-10
-0.00048192,0.02
-0.00047872,5.96046e-10
-0.00047552,0.02
-0.00047232,5.96046e-10
-0.00046912,0.02
-0.00046592,0.02
-0.00046272,5.96046e-10
-0.00045952,5.96046e-10
-0.00045632,5.96046e-10
-0.00045312,5.96046e-10
-0.00044992,0.02
-0.00044672,0.02
-0.00044352,5.96046e-10
-0.00044032,5.96046e-10
-0.00043712,0.02
-0.00043392,5.96046e-10
-0.00043072,5.96046e-10
-0.00042752,0.02
-0.00042432,0.02
-0.00042112,5.96046e-10
-0.00041792,5.96046e-10
-0.00041472,0.02
-0.00041152,5.96046e-10
-0.00040832,0.02
-0.00040512,0.02
-0.00040192,5.96046e-10
-0.00039872,0.02
-0.00039552,5.96046e-10
-0.00039232,0.02
-0.00038912,5.96046e-10
-0.00038592,0.02
-0.00038272,5.96046e-10
-0.00037952,0.02
-0.00037632,5.96046e-10
-0.00037312,5.96046e-10
-0.00036992,0.02
-0.00036672,5.96046e-10
-0.00036352,0.02
-0.00036032,0.02
-0.00035712,5.96046e-10
-0.00035392,5.96046e-10
-0.00035072,5.96046e-10
-0.00034752,0.02
-0.00034432,5.96046e-10
-0.00034112,0.02
-0.00033792,0.02
-0.00033472,5.96046e-10
-0.00033152,0.02
-0.00032832,0.02
-0.00032512,0.02
-0.00032192,0.02
-0.00031872,5.96046e-10
-0.00031552,5.96046e-10
-0.00031232,5.96046e-10
-0.00030912,0.02
-0.00030592,0.02
-0.00030272,0.02
-0.00029952,0.02
-0.00029632,0.02
-0.00029312,5.96046e-10
-0.00028992,5.96046e-10
-0.00028672,5.96046e-10
-0.00028352,0.02
-0.00028032,5.96046e-10
-0.00027712,0.02
-0.00027392,0.02
-0.00027072,5.96046e-10
-0.00026752,5.96046e-10
-0.00026432,0.02
-0.00026112,0.02
-0.00025792,0.02
-0.00025472,5.96046e-10
-0.00025152,0.02
-0.00024832,0.02
-0.00024512,5.96046e-10
-0.00024192,5.96046e-10
-0.00023872,5.96046e-10
-0.00023552,5.96046e-10
-0.00023232,5.96046e-10
-0.00022912,0.02
-0.00022592,5.96046e-10
-0.00022272,0.02
-0.00021952,0.02
-0.00021632,5.96046e-10
-0.00021312,0.02
-0.00020992,5.96046e-10
-0.00020672,0.02
-0.00020352,5.96046e-10
-0.00020032,0.02
-0.00019712,0.02
-0.00019392,5.96046e-10
-0.00019072,0.02
-0.00018752,0.02
-0.00018432,0.02
-0.00018112,5.96046e-10
-0.00017792,5.96046e-10
-0.00017472,5.96046e-10
-0.00017152,5.96046e-10
-0.00016832,0.02
-0.00016512,0.02
-0.00016192,0.02
-0.00015872,5.96046e-10
-0.00015552,0.02
-0.00015232,5.96046e-10
-0.00014912,5.96046e-10
-0.00014592,5.96046e-10
-0.00014272,5.96046e-10
-0.00013952,5.96046e-10
-0.00013632,0.02
-0.00013312,0.02
-0.00012992,5.96046e-10
-0.00012672,5.96046e-10
-0.00012352,-0.02
-0.00012032,5.96046e-10
-0.00011712,0.02
-0.00011392,5.96046e-10
-0.00011072,0.02
-0.00010752,0.02
-0.00010432,0.02
-0.00010112,0.02
-9.792e-05,0.02
-9.472e-05,0.02
-9.152e-05,5.96046e-10
-8.832e-05,5.96046e-10
-8.512e-05,5.96046e-10
-8.192e-05,5.96046e-10
-7.872e-05,0.02
-7.552e-05,0.02
-7.232e-05,0.02
-6.912e-05,5.96046e-10
-6.592e-05,0.02
-6.272e-05,5.96046e-10
-5.952e-05,5.96046e-10
-5.632e-05,0.02
-5.312e-05,0.02
-4.992e-05,5.96046e-10
-4.672e-05,0.02
-4.352e-05,0.02
-4.032e-05,0.02
-3.712e-05,0.02
-3.392e-05,5.96046e-10
-3.072e-05,5.96046e-10
-2.752e-05,0.02
-2.432e-05,0.02
-2.112e-05,0.02
-1.792e-05,5.96046e-10
-1.472e-05,0.02
-1.152e-05,0.02
-8.32e-06,0.02
-5.12e-06,5.96046e-10
-1.92e-06,0.02
1.28e-06,0.08
4.48e-06,0.16
7.68e-06,0.16
1.088e-05,0.16
1.408e-05,0.18
1.728e-05,0.14
2.048e-05,0.16
2.368e-05,0.16
2.688e-05,0.16
3.008e-05,0.16
3.328e-05,0.16
3.648e-05,0.16
3.968e-05,0.16
4.288e-05,0.16
4.608e-05,0.16
4.928e-05,0.16
5.248e-05,0.16
5.568e-05,0.14
5.888e-05,0.16
6.208e-05,0.14
6.528e-05,0.16
6.848e-05,0.14
7.168e-05,0.16
7.488e-05,0.14
7.808e-05,0.16
8.128e-05,0.16
8.448e-05,0.16
8.768e-05,0.18
9.088e-05,0.16
9.408e-05,0.16
9.728e-05,0.16
0.00010048,0.16
0.00010368,0.16
0.00010688,0.14
0.00011008,0.16
0.00011328,0.16
0.00011648,0.16
0.00011968,0.16
0.00012288,0.16
0.00012608,0.14
0.00012928,0.16
0.00013248,0.16
0.00013568,0.16
0.00013888,0.18
0.00014208,0.16
0.00014528,0.16
0.00014848,0.14
0.00015168,0.18
0.00015488,0.14
0.00015808,0.14
0.00016128,0.16
0.00016448,0.16
0.00016768,0.16
0.00017088,0.16
0.00017408,0.16
0.00017728,0.14
0.00018048,0.16
0.00018368,0.14
0.00018688,0.16
0.00019008,0.16
0.00019328,0.14
0.00019648,0.14
0.00019968,0.16
0.00020288,0.16
0.00020608,0.16
0.00020928,0.16
0.00021248,0.16
0.00021568,0.16
0.00021888,0.14
0.00022208,0.16
0.00022528,0.14
0.00022848,0.16
0.00023168,0.16
0.00023488,0.16
0.00023808,0.16
0.00024128,0.14
0.00024448,0.16
0.00024768,0.16
0.00025088,0.16
0.00025408,0.16
0.00025728,0.14
0.00026048,0.16
0.00026368,0.16
0.00026688,0.16
0.00027008,0.14
0.00027328,0.16
0.00027648,0.14
0.00027968,0.16
0.00028288,0.16
0.00028608,0.16
0.00028928,0.16
0.00029248,0.16
0.00029568,0.14
0.00029888,0.16
0.00030208,0.14
0.00030528,0.14
0.00030848,0.16
0.00031168,0.16
0.00031488,0.16
0.00031808,0.16
0.00032128,0.16
0.00032448,0.14
0.00032768,0.16
0.00033088,0.14
0.00033408,0.16
0.00033728,0.16
0.00034048,0.16
0.00034368,0.16
0.00034688,0.16
0.00035008,0.16
0.00035328,0.16
0.00035648,0.16
0.00035968,0.18
0.00036288,0.16
0.00036608,0.18
0.00036928,0.18
0.00037248,0.16
0.00037568,0.16
0.00037888,0.16
0.00038208,0.14
0.00038528,0.16
0.00038848,0.16
0.00039168,0.16
0.00039488,0.16
0.00039808,0.16
0.00040128,0.16
0.00040448,0.16
0.00040768,0.16
0.00041088,0.16
0.00041408,0.16
0.00041728,0.18
0.00042048,0.16
0.00042368,0.16
0.00042688,0.14
0.00043008,0.16
0.00043328,0.16
0.00043648,0.16
0.00043968,0.16
0.00044288,0.16
0.00044608,0.16
0.00044928,0.16
0.00045248,0.16
0.00045568,0.14
0.00045888,0.16
0.00046208,0.16
0.00046528,0.16
0.00046848,0.16
0.00047168,0.16
0.00047488,0.16
0.00047808,0.16
0.00048128,0.16
0.00048448,0.16
0.00048768,0.16
0.00049088,0.16
0.00049408,0.16
0.00049728,0.16
0.00050048,0.16
0.00050368,0.18
0.00050688,0.16
0.00051008,0.16
0.00051328,0.16
0.00051648,0.16
0.00051968,0.16
0.00052288,0.16
0.00052608,0.14
0.00052928,0.14
0.00053248,0.18
0.00053568,0.16
0.00053888,0.16
0.00054208,0.16
0.00054528,0.16
0.00054848,0.18
0.00055168,0.16
0.00055488,0.14
0.00055808,0.16
0.00056128,0.18
0.00056448,0.16
0.00056768,0.14
0.00057088,0.16
0.00057408,0.16
0.00057728,0.16
0.00058048,0.18
0.00058368,0.14
0.00058688,0.16
0.00059008,0.18
0.00059328,0.16
0.00059648,0.16
0.00059968,0.16
0.00060288,0.16
0.00060608,0.16
0.00060928,0.16
0.00061248,0.16
0.00061568,0.18
0.00061888,0.16
0.00062208,0.18
0.00062528,0.16
0.00062848,0.16
0.00063168,0.16
0.00063488,0.16
0.00063808,0.16
0.00064128,0.16
0.00064448,0.16
0.00064768,0.16
0.00065088,0.16
0.00065408,0.16
0.00065728,0.18
0.00066048,0.16
0.00066368,0.14
0.00066688,0.16
0.00067008,0.16
0.00067328,0.16
0.00067648,0.14
0.00067968,0.16
0.00068288,0.16
0.00068608,0.16
0.00068928,0.16
0.00069248,0.14
0.00069568,0.16
0.00069888,0.16
0.00070208,0.16
0.00070528,0.14
0.00070848,0.16
0.00071168,0.16
0.00071488,0.16
0.00071808,0.16
0.00072128,0.16
0.00072448,0.16
0.00072768,0.14
0.00073088,0.16
0.00073408,0.16
0.00073728,0.16
0.00074048,0.16
0.00074368,0.16
0.00074688,0.16
0.00075008,0.14
0.00075328,0.16
0.00075648,0.16
0.00075968,0.16
0.00076288,0.16
0.00076608,0.14
0.00076928,0.16
0.00077248,0.16
0.00077568,0.16
0.00077888,0.16
0.00078208,0.16
0.00078528,0.16
0.00078848,0.18
0.00079168,0.16
0.00079488,0.18
0.00079808,0.16
0.00080128,0.16
0.00080448,0.16
0.00080768,0.18
0.00081088,0.16
0.00081408,0.16
0.00081728,0.16
0.00082048,0.16
0.00082368,0.16
0.00082688,0.16
0.00083008,0.16
0.00083328,0.14
0.00083648,0.16
0.00083968,0.16
0.00084288,0.18
0.00084608,0.16
0.00084928,0.16
0.00085248,0.16
0.00085568,0.16
0.00085888,0.14
0.00086208,0.16
0.00086528,0.16
0.00086848,0.16
0.00087168,0.16
0.00087488,0.14
0.00087808,0.18
0.00088128,0.16
0.00088448,0.16
0.00088768,0.16
0.00089088,0.14
0.00089408,0.16
0.00089728,0.14
0.00090048,0.14
0.00090368,0.14
0.00090688,0.14
0.00091008,0.12
0.00091328,0.12
0.00091648,0.12
0.00091968,0.1
0.00092288,0.1
0.00092608,0.08
0.00092928,0.08
0.00093248,0.06
0.00093568,0.04
0.00093888,0.02
0.00094208,0.02
0.00094528,5.96046e-10
0.00094848,5.96046e-10
0.00095168,5.96046e-10
0.00095488,5.96046e-10
0.00095808,5.96046e-10
0.00096128,0.02
0.00096448,0.02
0.00096768,0.02
0.00097088,5.96046e-10
0.00097408,5.96046e-10
0.00097728,0.02
0.00098048,0.02
0.00098368,0.02
0.00098688,0.02
0.00099008,0.02
0.00099328,0.02
0.00099648,5.96046e-10
0.00099968,5.96046e-10
0.00100288,5.96046e-10
0.00100608,0.02
0.00100928,0.02
0.00101248,0.02
0.00101568,5.96046e-10
0.00101888,5.96046e-10
0.00102208,-0.02
0.00102528,5.96046e-10
0.00102848,5.96046e-10
0.00103168,5.96046e-10
0.00103488,5.96046e-10
0.00103808,5.96046e-10
0.00104128,0.02
0.00104448,5.96046e-10
0.00104768,5.96046e-10
0.00105088,5.96046e-10
0.00105408,-0.02
0.00105728,5.96046e-10
0.00106048,5.96046e-10
0.00106368,5.96046e-10
0.00106688,5.96046e-10
0.00107008,0.02
0.00107328,0.02
0.00107648,5.96046e-10
0.00107968,5.96046e-10
0.00108288,5.96046e-10
0.00108608,5.96046e-10
0.00108928,0.02
0.00109248,0.02
0.00109568,0.02
0.00109888,5.96046e-10
0.00110208,5.96046e-10
0.00110528,0.02
0.00110848,0.02
0.00111168,5.96046e-10
0.00111488,0.02
0.00111808,0.02
0.00112128,5.96046e-10
0.00112448,5.96046e-10
0.00112768,0.02
0.00113088,0.02
0.00113408,5.96046e-10
0.00113728,0.02
0.00114048,0.02
0.00114368,5.96046e-10
0.00114688,5.96046e-10
0.00115008,0.02
0.00115328,5.96046e-10
0.00115648,0.02
0.00115968,5.96046e-10
0.00116288,5.96046e-10
0.00116608,0.02
0.00116928,0.02
0.00117248,0.02
0.00117568,0.02
0.00117888,5.96046e-10
0.00118208,5.96046e-10
0.00118528,0.02
0.00118848,5.96046e-10
0.00119168,0.02
0.00119488,5.96046e-10
0.00119808,-0.02
0.00120128,5.96046e-10
0.00120448,0.02
0.00120768,5.96046e-10
0.00121088,0.02
0.00121408,0.02
0.00121728,5.96046e-10
0.00122048,0.02
0.00122368,0.02
0.00122688,5.96046e-10
0.00123008,5.96046e-10
0.00123328,5.96046e-10
0.00123648,5.96046e-10
0.00123968,5.96046e-10
0.00124288,0.02
0.00124608,0.02
0.00124928,5.96046e-10
0.00125248,0.02
0.00125568,0.02
0.00125888,5.96046e-10
0.00126208,0.02
0.00126528,5.96046e-10
0.00126848,5.96046e-10
0.00127168,5.96046e-10
0.00127488,0.02
0.00127808,5.96046e-10
0.00128128,0.02
0.00128448,0.02
0.00128768,0.02
0.00129088,0.02
0.00129408,5.96046e-10
0.00129728,0.04
0.00130048,0.02
0.00130368,0.02
0.00130688,0.02
0.00131008,0.02
0.00131328,5.96046e-10
0.00131648,0.02
0.00131968,5.96046e-10
0.00132288,0.02
0.00132608,5.96046e-10
0.00132928,0.02
0.00133248,5.96046e-10
0.00133568,5.96046e-10
0.00133888,5.96046e-10
0.00134208,5.96046e-10
0.00134528,0.02
0.00134848,5.96046e-10
0.00135168,0.02
0.00135488,0.02
0.00135808,0.02
0.00136128,0.02
0.00136448,0.02
0.00136768,5.96046e-10
0.00137088,5.96046e-10
0.00137408,0.02
0.00137728,5.96046e-10
0.00138048,0.02
0.00138368,0.02
0.00138688,5.96046e-10
0.00139008,0.02
0.00139328,0.02
0.00139648,5.96046e-10
0.00139968,0.02
0.00140288,0.02
0.00140608,0.02
0.00140928,0.02
0.00141248,0.02
0.00141568,5.96046e-10
0.00141888,5.96046e-10
0.00142208,0.02
0.00142528,5.96046e-10
0.00142848,5.96046e-10
0.00143168,0.02
0.00143488,0.02
0.00143808,5.96046e-10
0.00144128,5.96046e-10
0.00144448,5.96046e-10
0.00144768,0.02
0.00145088,5.96046e-10
0.00145408,5.96046e-10
0.00145728,0.02
0.00146048,0.02
0.00146368,0.02
0.00146688,5.96046e-10
0.00147008,0.02
0.00147328,5.96046e-10
0.00147648,0.02
0.00147968,0.02
0.00148288,5.96046e-10
0.00148608,5.96046e-10
0.00148928,5.96046e-10
0.00149248,0.02
0.00149568,0.02
0.00149888,0.02
0.00150208,0.02
0.00150528,5.96046e-10
0.00150848,5.96046e-10
0.00151168,5.96046e-10
0.00151488,0.02
0.00151808,5.96046e-10
0.00152128,5.96046e-10
0.00152448,5.96046e-10
0.00152768,5.96046e-10
0.00153088,0.02
0.00153408,5.96046e-10
0.00153728,5.96046e-10
0.00154048,5.96046e-10
0.00154368,5.96046e-10
0.00154688,5.96046e-10
0.00155008,0.02
0.00155328,5.96046e-10
0.00155648,0.02
0.00155968,5.96046e-10
0.00156288,5.96046e-10
0.00156608,0.02
0.00156928,5.96046e-10
0.00157248,0.02
0.00157568,5.96046e-10
0.00157888,5.96046e-10
0.00158208,0.02
0.00158528,0.02
0.00158848,5.96046e-10
0.00159168,0.02
0.00159488,5.96046e-10
0.00159808,5.96046e-10
0.00160128,5.96046e-10
0.00160448,5.96046e-10
0.00160768,0.02
0.00161088,5.96046e-10
0.00161408,0.02
0.00161728,5.96046e-10
0.00162048,5.96046e-10
0.00162368,5.96046e-10
0.00162688,5.96046e-10
0.00163008,0.02
0.00163328,5.96046e-10
0.00163648,5.96046e-10
0.00163968,0.02
0.00164288,0.02
0.00164608,5.96046e-10
0.00164928,5.96046e-10
0.00165248,0.02
0.00165568,0.02
0.00165888,0.02
0.00166208,0.02
0.00166528,5.96046e-10
0.00166848,5.96046e-10
0.00167168,0.02
0.00167488,5.96046e-10
0.00167808,0.02
0.00168128,5.96046e-10
0.00168448,5.96046e-10
0.00168768,5.96046e-10
0.00169088,5.96046e-10
0.00169408,5.96046e-10
0.00169728,5.96046e-10
0.00170048,5.96046e-10
0.00170368,0.02
0.00170688,0.02
0.00171008,0.02
0.00171328,0.02
0.00171648,5.96046e-10
0.00171968,0.02
0.00172288,5.96046e-10
0.00172608,5.96046e-10
0.00172928,5.96046e-10
0.00173248,5.96046e-10
0.00173568,0.02
0.00173888,5.96046e-10
0.00174208,0.02
0.00174528,0.02
0.00174848,0.02
0.00175168,5.96046e-10
0.00175488,0.02
0.00175808,5.96046e-10
0.00176128,0.02
0.00176448,5.96046e-10
0.00176768,5.96046e-10
0.00177088,0.02
0.00177408,0.02
0.00177728,0.02
0.00178048,0.02
0.00178368,0.02
0.00178688,0.02
0.00179008,0.02
0.00179328,0.02
0.00179648,0.02
0.00179968,5.96046e-10
0.00180288,0.02
0.00180608,5.96046e-10
0.00180928,0.02
0.00181248,5.96046e-10
0.00181568,0.04
0.00181888,5.96046e-10
0.00182208,5.96046e-10
0.00182528,5.96046e-10
0.00182848,0.02
0.00183168,0.02
0.00183488,5.96046e-10
0.00183808,5.96046e-10
0.00184128,0.02
0.00184448,0.02
0.00184768,0.02
0.00185088,5.96046e-10
0.00185408,0.02
0.00185728,5.96046e-10
0.00186048,0.02
0.00186368,0.02
0.00186688,0.02
0.00187008,5.96046e-10
0.00187328,0.02
0.00187648,0.02
0.00187968,5.96046e-10
0.00188288,0.02
0.00188608,5.96046e-10
0.00188928,0.02
0.00189248,0.02
0.00189568,0.02
0.00189888,5.96046e-10
0.00190208,5.96046e-10
0.00190528,5.96046e-10
0.00190848,5.96046e-10
0.00191168,0.02
0.00191488,5.96046e-10
0.00191808,0.02
0.00192128,5.96046e-10
0.00192448,5.96046e-10
0.00192768,5.96046e-10
0.00193088,5.96046e-10
0.00193408,5.96046e-10
0.00193728,5.96046e-10
0.00194048,0.02
0.00194368,0.02
0.00194688,0.02
0.00195008,0.02
0.00195328,0.02
0.00195648,0.02
0.00195968,0.02
0.00196288,0.02
0.00196608,0.02
0.00196928,0.02
0.00197248,0.02
0.00197568,0.02
0.00197888,0.02
0.00198208,0.02
0.00198528,0.02
0.00198848,0.02
0.00199168,5.96046e-10
0.00199488,5.96046e-10
0.00199808,0.02
0.00200128,5.96046e-10
0.00200448,0.02
0.00200768,0.02
0.00201088,5.96046e-10
0.00201408,0.02
0.00201728,0.02
0.00202048,0.02
0.00202368,5.96046e-10
0.00202688,0.02
0.00203008,0.02
0.00203328,5.96046e-10
0.00203648,0.02
0.00203968,0.02
0.00204288,5.96046e-10
0.00204608,5.96046e-10
0.00204928,5.96046e-10
0.00205248,5.96046e-10
0.00205568,5.96046e-10
0.00205888,0.02
0.00206208,5.96046e-10
0.00206528,0.02
0.00206848,0.02
0.00207168,0.02
0.00207488,5.96046e-10
0.00207808,5.96046e-10
0.00208128,0.02
0.00208448,5.96046e-10
0.00208768,0.02
0.00209088,0.02
0.00209408,0.02
0.00209728,5.96046e-10
0.00210048,5.96046e-10
0.00210368,0.02
0.00210688,5.96046e-10
0.00211008,0.02
0.00211328,5.96046e-10
0.00211648,0.02
0.00211968,5.96046e-10
0.00212288,0.02
0.00212608,0.02
0.00212928,0.02
0.00213248,5.96046e-10
0.00213568,5.96046e-10
0.00213888,5.96046e-10
0.00214208,0.02
0.00214528,0.02
0.00214848,0.02
0.00215168,0.02
0.00215488,0.02
0.00215808,5.96046e-10
0.00216128,0.02
0.00216448,0.02
0.00216768,0.02
0.00217088,0.02
0.00217408,0.02
0.00217728,5.96046e-10
0.00218048,0.02
0.00218368,0.02
0.00218688,0.02
0.00219008,0.02
0.00219328,-0.02
0.00219648,5.96046e-10
0.00219968,0.02
0.00220288,5.96046e-10
0.00220608,5.96046e-10
0.00220928,0.02
0.00221248,0.02
0.00221568,0.02
0.00221888,0.02
0.00222208,0.02
0.00222528,-0.02
0.00222848,5.96046e-10
0.00223168,0.02
0.00223488,5.96046e-10
0.00223808,0.02
0.00224128,5.96046e-10
0.00224448,0.02
0.00224768,0.02
0.00225088,0.02
0.00225408,0.02
0.00225728,5.96046e-10
0.00226048,0.02
0.00226368,0.02
0.00226688,5.96046e-10
0.00227008,0.02
0.00227328,0.02
0.00227648,5.96046e-10
0.00227968,0.02
0.00228288,0.02
0.00228608,0.02
0.00228928,0.02
0.00229248,5.96046e-10
0.00229568,5.96046e-10
0.00229888,5.96046e-10
0.00230208,0.02
0.00230528,5.96046e-10
0.00230848,0.02
0.00231168,0.02
0.00231488,5.96046e-10
0.00231808,5.96046e-10
0.00232128,5.96046e-10
0.00232448,5.96046e-10
0.00232768,5.96046e-10
0.00233088,5.96046e-10
0.00233408,5.96046e-10
0.00233728,0.02
0.00234048,0.02
0.00234368,5.96046e-10
0.00234688,0.02
0.00235008,5.96046e-10
0.00235328,5.96046e-10
0.00235648,0.02
0.00235968,0.02
0.00236288,5.96046e-10
0.00236608,5.96046e-10
0.00236928,0.02
0.00237248,0.02
0.00237568,5.96046e-10
0.00237888,0.02
0.00238208,0.02
0.00238528,0.02
0.00238848,0.02
0.00239168,0.02
0.00239488,5.96046e-10
0.00239808,5.96046e-10
0.00240128,5.96046e-10
0.00240448,0.02
0.00240768,0.02
0.00241088,0.02
0.00241408,5.96046e-10
0.00241728,0.02
0.00242048,0.02
0.00242368,0.02
0.00242688,0.02
0.00243008,0.02
0.00243328,5.96046e-10
0.00243648,0.02
0.00243968,0.02
0.00244288,0.02
0.00244608,5.96046e-10
0.00244928,5.96046e-10
0.00245248,5.96046e-10
0.00245568,0.02
0.00245888,5.96046e-10
0.00246208,5.96046e-10
0.00246528,5.96046e-10
0.00246848,5.96046e-10
0.00247168,5.96046e-10
0.00247488,0.02
0.00247808,5.96046e-10
0.00248128,5.96046e-10
0.00248448,0.02
0.00248768,0.02
0.00249088,0.02
0.00249408,5.96046e-10
0.00249728,0.02
0.00250048,0.02
0.00250368,0.02
0.00250688,5.96046e-10
0.00251008,0.02
0.00251328,5.96046e-10
0.00251648,5.96046e-10
0.00251968,0.02
0.00252288,5.96046e-10
0.00252608,5.96046e-10
0.00252928,5.96046e-10
0.00253248,0.02
0.00253568,5.96046e-10
0.00253888,5.96046e-10
0.00254208,5.96046e-10
0.00254528,5.96046e-10
0.00254848,5.96046e-10
0.00255168,0.02
0.00255488,5.96046e-10
0.00255808,0.02
0.00256128,0.02
0.00256448,0.02
0.00256768,5.96046e-10
0.00257088,5.96046e-10
0.00257408,5.96046e-10
0.00257728,0.02
0.00258048,5.96046e-10
0.00258368,0.02
0.00258688,0.02
0.00259008,5.96046e-10
0.00259328,0.02
0.00259648,0.02
0.00259968,0.02
0.00260288,0.02
0.00260608,5.96046e-10
0.00260928,5.96046e-10
0.00261248,0.02
0.00261568,0.02
0.00261888,5.96046e-10
0.00262208,0.02
0.00262528,5.96046e-10
0.00262848,5.96046e-10
0.00263168,5.96046e-10
0.00263488,5.96046e-10
0.00263808,0.02
0.00264128,0.02
0.00264448,0.02
0.00264768,5.96046e-10
0.00265088,5.96046e-10
0.00265408,0.02
0.00265728,5.96046e-10
0.00266048,0.02
0.00266368,0.02
0.00266688,5.96046e-10
0.00267008,0.02
0.00267328,5.96046e-10
0.00267648,5.96046e-10
0.00267968,5.96046e-10
0.00268288,0.02
0.00268608,0.02
0.00268928,5.96046e-10
0.00269248,0.02
0.00269568,0.02
0.00269888,5.96046e-10
0.00270208,5.96046e-10
0.00270528,5.96046e-10
0.00270848,5.96046e-10
0.00271168,0.02
0.00271488,5.96046e-10
0.00271808,5.96046e-10
0.00272128,5.96046e-10
0.00272448,0.02
0.00272768,5.96046e-10
0.00273088,5.96046e-10
0.00273408,0.02
0.00273728,5.96046e-10
0.00274048,5.96046e-10
0.00274368,5.96046e-10
0.00274688,0.02
0.00275008,5.96046e-10
0.00275328,0.02
0.00275648,5.96046e-10
0.00275968,0.02
0.00276288,0.02
0.00276608,5.96046e-10
0.00276928,0.02
0.00277248,5.96046e-10
0.00277568,5.96046e-10
0.00277888,0.02
0.00278208,5.96046e-10
0.00278528,0.02
0.00278848,0.02
0.00279168,0.02
0.00279488,0.02
0.00279808,0.02
0.00280128,0.02
0.00280448,5.96046e-10
0.00280768,0.02
0.00281088,5.96046e-10
0.00281408,0.02
0.00281728,5.96046e-10
0.00282048,0.02
0.00282368,5.96046e-10
0.00282688,0.02
0.00283008,0.02
0.00283328,0.02
0.00283648,5.96046e-10
0.00283968,5.96046e-10
0.00284288,0.02
0.00284608,0.02
0.00284928,0.02
0.00285248,5.96046e-10
0.00285568,5.96046e-10
0.00285888,5.96046e-10
0.00286208,5.96046e-10
0.00286528,5.96046e-10
0.00286848,0.02
0.00287168,0.02
0.00287488,5.96046e-10
0.00287808,0.02
0.00288128,0.02
0.00288448,5.96046e-10
0.00288768,5.96046e-10
0.00289088,5.96046e-10
0.00289408,0.02
0.00289728,0.02
0.00290048,0.02
0.00290368,5.96046e-10
0.00290688,5.96046e-10
0.00291008,5.96046e-10
0.00291328,5.96046e-10
0.00291648,5.96046e-10
0.00291968,5.96046e-10
0.00292288,0.02
0.00292608,0.02
0.00292928,5.96046e-10
0.00293248,0.02
0.00293568,5.96046e-10
0.00293888,0.02
0.00294208,0.02
0.00294528,0.02
0.00294848,5.96046e-10
0.00295168,0.02
0.00295488,5.96046e-10
0.00295808,0.02
0.00296128,5.96046e-10
0.00296448,0.02
0.00296768,0.02
0.00297088,0.02
0.00297408,0.02
0.00297728,5.96046e-10
0.00298048,5.96046e-10
0.00298368,5.96046e-10
0.00298688,0.02
0.00299008,5.96046e-10
0.00299328,5.96046e-10
0.00299648,0.02
0.00299968,0.02
0.00300288,5.96046e-10
0.00300608,0.02
0.00300928,0.02
0.00301248,5.96046e-10
0.00301568,0.02
0.00301888,5.96046e-10
0.00302208,5.96046e-10
0.00302528,0.02
0.00302848,0.02
0.00303168,0.02
0.00303488,0.02
0.00303808,0.02
0.00304128,5.96046e-10
0.00304448,0.02
0.00304768,0.02
0.00305088,0.02
0.00305408,0.02
0.00305728,5.96046e-10
0.00306048,0.02
0.00306368,5.96046e-10
0.00306688,5.96046e-10
0.00307008,0.02
0.00307328,5.96046e-10
0.00307648,0.02
0.00307968,0.02
0.00308288,5.96046e-10
0.00308608,5.96046e-10
0.00308928,5.96046e-10
0.00309248,0.02
0.00309568,0.02
0.00309888,5.96046e-10
0.00310208,0.02
0.00310528,0.02
0.00310848,0.02
0.00311168,0.02
0.00311488,5.96046e-10
0.00311808,0.02
0.00312128,0.02
0.00312448,5.96046e-10
0.00312768,0.02
0.00313088,0.02
0.00313408,0.02
0.00313728,5.96046e-10
0.00314048,0.02
0.00314368,0.02
0.00314688,0.02
0.00315008,0.02
0.00315328,5.96046e-10
0.00315648,0.02
0.00315968,5.96046e-10
0.00316288,0.02
0.00316608,0.02
0.00316928,5.96046e-10
0.00317248,0.02
0.00317568,0.02
0.00317888,0.02
0.00318208,5.96046e-10
0.00318528,5.96046e-10
0.00318848,0.02
0.00319168,0.02
0.00319488,5.96046e-10
0.00319808,0.02
0.00320128,0.02
0.00320448,0.02
0.00320768,5.96046e-10
0.00321088,5.96046e-10
0.00321408,0.02
0.00321728,0.02
0.00322048,5.96046e-10
0.00322368,0.02
0.00322688,5.96046e-10
0.00323008,0.02
0.00323328,5.96046e-10
0.00323648,5.96046e-10
0.00323968,5.96046e-10
0.00324288,0.02
0.00324608,0.02
0.00324928,0.02
0.00325248,0.02
0.00325568,0.02
0.00325888,0.02
0.00326208,0.02
0.00326528,5.96046e-10
0.00326848,0.02
0.00327168,0.02
0.00327488,0.02
0.00327808,0.02
0.00328128,0.04
0.00328448,5.96046e-10
0.00328768,5.96046e-10
0.00329088,5.96046e-10
0.00329408,0.02
0.00329728,0.02
0.00330048,0.02
0.00330368,5.96046e-10
0.00330688,0.02
0.00331008,0.02
0.00331328,5.96046e-10
0.00331648,5.96046e-10
0.00331968,0.02
0.00332288,5.96046e-10
0.00332608,0.02
0.00332928,0.02
0.00333248,0.02
