time,ch1_thermo
-0.0158803,4.38
-0.0158771,4.34
-0.0158739,4.34
-0.0158707,4.34
-0.0158675,4.34
-0.0158643,4.38
-0.0158611,4.38
-0.0158579,4.38
-0.0158547,4.38
-0.0158515,4.38
-0.0158483,4.34
-0.0158451,4.34
-0.0158419,4.34
-0.0158387,4.38
-0.0158355,4.34
-0.0158323,4.38
-0.0158291,4.34
-0.0158259,4.38
-0.0158227,4.38
-0.0158195,4.38
-0.0158163,4.34
-0.0158131,4.38
-0.0158099,4.38
-0.0158067,4.34
-0.0158035,4.34
-0.0158003,4.38
-0.0157971,4.38
-0.0157939,4.38
-0.0157907,4.38
-0.0157875,4.38
-0.0157843,4.38
-0.0157811,4.38
-0.0157779,4.34
-0.0157747,4.34
-0.0157715,4.38
-0.0157683,4.38
-0.0157651,4.38
-0.0157619,4.38
-0.0157587,4.34
-0.0157555,4.38
-0.0157523,4.38
-0.0157491,4.38
-0.0157459,4.34
-0.0157427,4.38
-0.0157395,4.38
-0.0157363,4.38
-0.0157331,4.38
-0.0157299,4.38
-0.0157267,4.38
-0.0157235,4.34
-0.0157203,4.38
-0.0157171,4.38
-0.0157139,4.38
-0.0157107,4.38
-0.0157075,4.38
-0.0157043,4.34
-0.0157011,4.38
-0.0156979,4.38
-0.0156947,4.38
-0.0156915,4.38
-0.0156883,4.38
-0.0156851,4.38
-0.0156819,4.38
-0.0156787,4.38
-0.0156755,4.38
-0.0156723,4.38
-0.0156691,4.38
-0.0156659,4.38
-0.0156627,4.38
-0.0156595,4.38
-0.0156563,4.38
-0.0156531,4.38
-0.0156499,4.38
-0.0156467,4.38
-0.0156435,4.38
-0.0156403,4.38
-0.0156371,4.38
-0.0156339,4.38
-0.0156307,4.38
-0.0156275,4.38
-0.0156243,4.38
-0.0156211,4.38
-0.0156179,4.38
-0.0156147,4.38
-0.0156115,4.38
-0.0156083,4.38
-0.0156051,4.38
-0.0156019,4.38
-0.0155987,4.38
-0.0155955,4.38
-0.0155923,4.38
-0.0155891,4.38
-0.0155859,4.38
-0.0155827,4.38
-0.0155795,4.38
-0.0155763,4.38
-0.0155731,4.42
-0.0155699,4.38
-0.0155667,4.38
-0.0155635,4.38
-0.0155603,4.38
-0.0155571,4.38
-0.0155539,4.38
-0.0155507,4.38
-0.0155475,4.38
-0.0155443,4.38
-0.0155411,4.38
-0.0155379,4.38
-0.0155347,4.38
-0.0155315,4.42
-0.0155283,4.38
-0.0155251,4.38
-0.0155219,4.38
-0.0155187,4.38
-0.0155155,4.38
-0.0155123,4.38
-0.0155091,4.38
-0.0155059,4.38
-0.0155027,4.38
-0.0154995,4.38
-0.0154963,4.42
-0.0154931,4.42
-0.0154899,4.42
-0.0154867,4.46
-0.0154835,4.5
-0.0154803,4.54
-0.0154771,4.54
-0.0154739,4.58
-0.0154707,4.62
-0.0154675,4.62
-0.0154643,4.66
-0.0154611,4.7
-0.0154579,4.78
-0.0154547,4.82
-0.0154515,4.9
-0.0154483,4.98
-0.0154451,4.98
-0.0154419,5.06
-0.0154387,5.02
-0.0154355,5.02
-0.0154323,5.02
-0.0154291,5.02
-0.0154259,5.02
-0.0154227,5.02
-0.0154195,5.02
-0.0154163,5.02
-0.0154131,5.02
-0.0154099,5.02
-0.0154067,5.02
-0.0154035,5.06
-0.0154003,5.02
-0.0153971,5.02
-0.0153939,5.02
-0.0153907,5.02
-0.0153875,5.02
-0.0153843,5.02
-0.0153811,5.02
-0.0153779,5.02
-0.0153747,5.02
-0.0153715,5.02
-0.0153683,5.02
-0.0153651,5.02
-0.0153619,5.02
-0.0153587,5.02
-0.0153555,5.02
-0.0153523,5.02
-0.0153491,5.02
-0.0153459,5.02
-0.0153427,5.02
-0.0153395,5.02
-0.0153363,5.06
-0.0153331,5.02
-0.0153299,5.06
-0.0153267,5.02
-0.0153235,5.02
-0.0153203,5.02
-0.0153171,5.02
-0.0153139,5.06
-0.0153107,5.02
-0.0153075,5.06
-0.0153043,5.02
-0.0153011,5.02
-0.0152979,5.02
-0.0152947,5.02
-0.0152915,5.02
-0.0152883,5.02
-0.0152851,5.02
-0.0152819,5.02
-0.0152787,5.02
-0.0152755,5.06
-0.0152723,5.06
-0.0152691,5.06
-0.0152659,5.02
-0.0152627,5.06
-0.0152595,5.06
-0.0152563,5.06
-0.0152531,5.02
-0.0152499,5.06
-0.0152467,5.02
-0.0152435,5.06
-0.0152403,5.02
-0.0152371,5.02
-0.0152339,4.82
-0.0152307,4.3
-0.0152275,3.82
-0.0152243,3.34
-0.0152211,2.86
-0.0152179,2.98
-0.0152147,3.18
-0.0152115,3.34
-0.0152083,3.26
-0.0152051,3.14
-0.0152019,3.02
-0.0151987,2.86
-0.0151955,2.7
-0.0151923,2.54
-0.0151891,2.46
-0.0151859,2.46
-0.0151827,2.42
-0.0151795,2.34
-0.0151763,2.3
-0.0151731,2.22
-0.0151699,2.14
-0.0151667,2.06
-0.0151635,2.02
-0.0151603,1.98
-0.0151571,1.9
-0.0151539,1.86
-0.0151507,1.82
-0.0151475,1.74
-0.0151443,1.7
-0.0151411,1.66
-0.0151379,1.62
-0.0151347,1.58
-0.0151315,1.54
-0.0151283,1.5
-0.0151251,1.5
-0.0151219,1.42
-0.0151187,1.38
-0.0151155,1.38
-0.0151123,1.34
-0.0151091,1.3
-0.0151059,1.26
-0.0151027,1.26
-0.0150995,1.22
-0.0150963,1.18
-0.0150931,1.18
-0.0150899,1.18
-0.0150867,1.1
-0.0150835,1.1
-0.0150803,1.06
-0.0150771,1.06
-0.0150739,1.06
-0.0150707,1.02
-0.0150675,1.02
-0.0150643,0.98
-0.0150611,0.98
-0.0150579,0.94
-0.0150547,0.94
-0.0150515,0.94
-0.0150483,0.9
-0.0150451,0.9
-0.0150419,0.9
-0.0150387,0.9
-0.0150355,0.86
-0.0150323,0.86
-0.0150291,0.86
-0.0150259,0.82
-0.0150227,0.86
-0.0150195,0.82
-0.0150163,0.82
-0.0150131,0.78
-0.0150099,0.78
-0.0150067,0.78
-0.0150035,0.78
-0.0150003,0.74
-0.0149971,0.74
-0.0149939,0.74
-0.0149907,0.74
-0.0149875,0.74
-0.0149843,0.7
-0.0149811,0.74
-0.0149779,0.74
-0.0149747,0.7
-0.0149715,0.7
-0.0149683,0.7
-0.0149651,0.7
-0.0149619,0.7
-0.0149587,0.7
-0.0149555,0.66
-0.0149523,0.66
-0.0149491,0.7
-0.0149459,0.66
-0.0149427,0.66
-0.0149395,0.66
-0.0149363,0.66
-0.0149331,0.66
-0.0149299,0.66
-0.0149267,0.66
-0.0149235,0.66
-0.0149203,0.66
-0.0149171,0.62
-0.0149139,0.66
-0.0149107,0.62
-0.0149075,0.62
-0.0149043,0.62
-0.0149011,0.62
-0.0148979,0.62
-0.0148947,0.62
-0.0148915,0.62
-0.0148883,0.62
-0.0148851,0.62
-0.0148819,0.62
-0.0148787,0.62
-0.0148755,0.62
-0.0148723,0.58
-0.0148691,0.62
-0.0148659,0.58
-0.0148627,0.62
-0.0148595,0.62
-0.0148563,0.58
-0.0148531,0.62
-0.0148499,0.62
-0.0148467,0.62
-0.0148435,0.62
-0.0148403,0.62
-0.0148371,0.58
-0.0148339,0.58
-0.0148307,0.58
-0.0148275,0.62
-0.0148243,0.58
-0.0148211,0.58
-0.0148179,0.58
-0.0148147,0.58
-0.0148115,0.58
-0.0148083,0.58
-0.0148051,0.58
-0.0148019,0.58
-0.0147987,0.58
-0.0147955,0.62
-0.0147923,0.58
-0.0147891,0.58
-0.0147859,0.58
-0.0147827,0.58
-0.0147795,0.58
-0.0147763,0.58
-0.0147731,0.54
-0.0147699,0.58
-0.0147667,0.58
-0.0147635,0.58
-0.0147603,0.58
-0.0147571,0.58
-0.0147539,0.62
-0.0147507,0.58
-0.0147475,0.58
-0.0147443,0.58
-0.0147411,0.58
-0.0147379,0.58
-0.0147347,0.58
-0.0147315,0.58
-0.0147283,0.58
-0.0147251,0.54
-0.0147219,0.58
-0.0147187,0.58
-0.0147155,0.58
-0.0147123,0.58
-0.0147091,0.58
-0.0147059,0.58
-0.0147027,0.58
-0.0146995,0.58
-0.0146963,0.58
-0.0146931,0.58
-0.0146899,0.58
-0.0146867,0.58
-0.0146835,0.58
-0.0146803,0.58
-0.0146771,0.58
-0.0146739,0.58
-0.0146707,0.58
-0.0146675,0.58
-0.0146643,0.58
-0.0146611,0.58
-0.0146579,0.58
-0.0146547,0.58
-0.0146515,0.58
-0.0146483,0.58
-0.0146451,0.58
-0.0146419,0.58
-0.0146387,0.58
-0.0146355,0.58
-0.0146323,0.58
-0.0146291,0.58
-0.0146259,0.58
-0.0146227,0.58
-0.0146195,0.58
-0.0146163,0.58
-0.0146131,0.58
-0.0146099,0.58
-0.0146067,0.58
-0.0146035,0.58
-0.0146003,0.54
-0.0145971,0.58
-0.0145939,0.58
-0.0145907,0.58
-0.0145875,0.58
-0.0145843,0.58
-0.0145811,0.58
-0.0145779,0.58
-0.0145747,0.58
-0.0145715,0.58
-0.0145683,0.58
-0.0145651,0.58
-0.0145619,0.58
-0.0145587,0.54
-0.0145555,0.58
-0.0145523,0.58
-0.0145491,0.58
-0.0145459,0.58
-0.0145427,0.58
-0.0145395,0.58
-0.0145363,0.54
-0.0145331,0.58
-0.0145299,0.58
-0.0145267,0.58
-0.0145235,0.58
-0.0145203,0.58
-0.0145171,0.58
-0.0145139,0.58
-0.0145107,0.58
-0.0145075,0.54
-0.0145043,0.58
-0.0145011,0.58
-0.0144979,0.58
-0.0144947,0.58
-0.0144915,0.58
-0.0144883,0.58
-0.0144851,0.58
-0.0144819,0.58
-0.0144787,0.58
-0.0144755,0.58
-0.0144723,0.58
-0.0144691,0.54
-0.0144659,0.58
-0.0144627,0.58
-0.0144595,0.58
-0.0144563,0.58
-0.0144531,0.58
-0.0144499,0.58
-0.0144467,0.58
-0.0144435,0.58
-0.0144403,0.58
-0.0144371,0.58
-0.0144339,0.58
-0.0144307,0.58
-0.0144275,0.58
-0.0144243,0.58
-0.0144211,0.58
-0.0144179,0.58
-0.0144147,0.54
-0.0144115,0.58
-0.0144083,0.58
-0.0144051,0.58
-0.0144019,0.58
-0.0143987,0.58
-0.0143955,0.58
-0.0143923,0.58
-0.0143891,0.58
-0.0143859,0.58
-0.0143827,0.58
-0.0143795,0.58
-0.0143763,0.58
-0.0143731,0.58
-0.0143699,0.58
-0.0143667,0.58
-0.0143635,0.58
-0.0143603,0.58
-0.0143571,0.58
-0.0143539,0.58
-0.0143507,0.58
-0.0143475,0.58
-0.0143443,0.58
-0.0143411,0.58
-0.0143379,0.58
-0.0143347,0.58
-0.0143315,0.58
-0.0143283,0.58
-0.0143251,0.58
-0.0143219,0.58
-0.0143187,0.58
-0.0143155,0.58
-0.0143123,0.54
-0.0143091,0.58
-0.0143059,0.58
-0.0143027,0.58
-0.0142995,0.58
-0.0142963,0.58
-0.0142931,0.58
-0.0142899,0.58
-0.0142867,0.58
-0.0142835,0.58
-0.0142803,0.58
-0.0142771,0.58
-0.0142739,0.58
-0.0142707,0.58
-0.0142675,0.58
-0.0142643,0.58
-0.0142611,0.58
-0.0142579,0.54
-0.0142547,0.58
-0.0142515,0.58
-0.0142483,0.58
-0.0142451,0.58
-0.0142419,0.58
-0.0142387,0.54
-0.0142355,0.58
-0.0142323,0.58
-0.0142291,0.58
-0.0142259,0.58
-0.0142227,0.58
-0.0142195,0.58
-0.0142163,0.58
-0.0142131,0.58
-0.0142099,0.58
-0.0142067,0.58
-0.0142035,0.58
-0.0142003,0.58
-0.0141971,0.58
-0.0141939,0.58
-0.0141907,0.58
-0.0141875,0.58
-0.0141843,0.58
-0.0141811,0.58
-0.0141779,0.58
-0.0141747,0.58
-0.0141715,0.58
-0.0141683,0.58
-0.0141651,0.58
-0.0141619,0.58
-0.0141587,0.58
-0.0141555,0.58
-0.0141523,0.58
-0.0141491,0.58
-0.0141459,0.58
-0.0141427,0.58
-0.0141395,0.58
-0.0141363,0.58
-0.0141331,0.58
-0.0141299,0.58
-0.0141267,0.58
-0.0141235,0.58
-0.0141203,0.58
-0.0141171,0.58
-0.0141139,0.58
-0.0141107,0.54
-0.0141075,0.58
-0.0141043,0.58
-0.0141011,0.54
-0.0140979,0.58
-0.0140947,0.58
-0.0140915,0.58
-0.0140883,0.58
-0.0140851,0.58
-0.0140819,0.58
-0.0140787,0.58
-0.0140755,0.58
-0.0140723,0.58
-0.0140691,0.58
-0.0140659,0.58
-0.0140627,0.58
-0.0140595,0.58
-0.0140563,0.58
-0.0140531,0.58
-0.0140499,0.58
-0.0140467,0.58
-0.0140435,0.58
-0.0140403,0.58
-0.0140371,0.58
-0.0140339,0.58
-0.0140307,0.58
-0.0140275,0.58
-0.0140243,0.58
-0.0140211,0.58
-0.0140179,0.58
-0.0140147,0.58
-0.0140115,0.58
-0.0140083,0.58
-0.0140051,0.54
-0.0140019,0.58
-0.0139987,0.58
-0.0139955,0.58
-0.0139923,0.58
-0.0139891,0.58
-0.0139859,0.58
-0.0139827,0.58
-0.0139795,0.58
-0.0139763,0.58
-0.0139731,0.58
-0.0139699,0.58
-0.0139667,0.58
-0.0139635,0.58
-0.0139603,0.58
-0.0139571,0.58
-0.0139539,0.58
-0.0139507,0.58
-0.0139475,0.58
-0.0139443,0.58
-0.0139411,0.58
-0.0139379,0.58
-0.0139347,0.58
-0.0139315,0.58
-0.0139283,0.58
-0.0139251,0.58
-0.0139219,0.58
-0.0139187,0.54
-0.0139155,0.58
-0.0139123,0.58
-0.0139091,0.54
-0.0139059,0.58
-0.0139027,0.58
-0.0138995,0.58
-0.0138963,0.58
-0.0138931,0.58
-0.0138899,0.58
-0.0138867,0.58
-0.0138835,0.58
-0.0138803,0.58
-0.0138771,0.58
-0.0138739,0.58
-0.0138707,0.58
-0.0138675,0.54
-0.0138643,0.58
-0.0138611,0.58
-0.0138579,0.58
-0.0138547,0.58
-0.0138515,0.58
-0.0138483,0.58
-0.0138451,0.58
-0.0138419,0.54
-0.0138387,0.58
-0.0138355,0.58
-0.0138323,0.58
-0.0138291,0.58
-0.0138259,0.62
-0.0138227,0.58
-0.0138195,0.54
-0.0138163,0.54
-0.0138131,0.58
-0.0138099,0.54
-0.0138067,0.58
-0.0138035,0.58
-0.0138003,0.58
-0.0137971,0.54
-0.0137939,0.58
-0.0137907,0.58
-0.0137875,0.58
-0.0137843,0.58
-0.0137811,0.58
-0.0137779,0.58
-0.0137747,0.58
-0.0137715,0.58
-0.0137683,0.58
-0.0137651,0.58
-0.0137619,0.58
-0.0137587,0.58
-0.0137555,0.58
-0.0137523,0.58
-0.0137491,0.58
-0.0137459,0.58
-0.0137427,0.58
-0.0137395,0.58
-0.0137363,0.58
-0.0137331,0.58
-0.0137299,0.58
-0.0137267,0.58
-0.0137235,0.54
-0.0137203,0.58
-0.0137171,0.58
-0.0137139,0.54
-0.0137107,0.58
-0.0137075,0.58
-0.0137043,0.58
-0.0137011,0.58
-0.0136979,0.58
-0.0136947,0.58
-0.0136915,0.58
-0.0136883,0.58
-0.0136851,0.58
-0.0136819,0.58
-0.0136787,0.58
-0.0136755,0.58
-0.0136723,0.58
-0.0136691,0.54
-0.0136659,0.58
-0.0136627,0.58
-0.0136595,0.58
-0.0136563,0.58
-0.0136531,0.58
-0.0136499,0.58
-0.0136467,0.58
-0.0136435,0.58
-0.0136403,0.58
-0.0136371,0.58
-0.0136339,0.58
-0.0136307,0.58
-0.0136275,0.58
-0.0136243,0.58
-0.0136211,0.58
-0.0136179,0.58
-0.0136147,0.58
-0.0136115,0.58
-0.0136083,0.58
-0.0136051,0.58
-0.0136019,0.58
-0.0135987,0.58
-0.0135955,0.58
-0.0135923,0.58
-0.0135891,0.58
-0.0135859,0.58
-0.0135827,0.58
-0.0135795,0.58
-0.0135763,0.58
-0.0135731,0.58
-0.0135699,0.54
-0.0135667,0.58
-0.0135635,0.58
-0.0135603,0.58
-0.0135571,0.58
-0.0135539,0.58
-0.0135507,0.58
-0.0135475,0.58
-0.0135443,0.58
-0.0135411,0.58
-0.0135379,0.58
-0.0135347,0.58
-0.0135315,0.54
-0.0135283,0.58
-0.0135251,0.58
-0.0135219,0.58
-0.0135187,0.58
-0.0135155,0.58
-0.0135123,0.58
-0.0135091,0.62
-0.0135059,0.58
-0.0135027,0.58
-0.0134995,0.58
-0.0134963,0.58
-0.0134931,0.58
-0.0134899,0.58
-0.0134867,0.58
-0.0134835,0.58
-0.0134803,0.58
-0.0134771,0.58
-0.0134739,0.58
-0.0134707,0.58
-0.0134675,0.58
-0.0134643,0.58
-0.0134611,0.58
-0.0134579,0.58
-0.0134547,0.58
-0.0134515,0.58
-0.0134483,0.58
-0.0134451,0.58
-0.0134419,0.58
-0.0134387,0.58
-0.0134355,0.58
-0.0134323,0.58
-0.0134291,0.58
-0.0134259,0.58
-0.0134227,0.58
-0.0134195,0.54
-0.0134163,0.58
-0.0134131,0.58
-0.0134099,0.58
-0.0134067,0.58
-0.0134035,0.58
-0.0134003,0.58
-0.0133971,0.58
-0.0133939,0.58
-0.0133907,0.62
-0.0133875,0.58
-0.0133843,0.58
-0.0133811,0.58
-0.0133779,0.58
-0.0133747,0.58
-0.0133715,0.58
-0.0133683,0.58
-0.0133651,0.58
-0.0133619,0.58
-0.0133587,0.58
-0.0133555,0.58
-0.0133523,0.58
-0.0133491,0.58
-0.0133459,0.58
-0.0133427,0.58
-0.0133395,0.58
-0.0133363,0.58
-0.0133331,0.58
-0.0133299,0.58
-0.0133267,0.58
-0.0133235,0.58
-0.0133203,0.58
-0.0133171,0.58
-0.0133139,0.58
-0.0133107,0.58
-0.0133075,0.58
-0.0133043,0.58
-0.0133011,0.58
-0.0132979,0.58
-0.0132947,0.58
-0.0132915,0.58
-0.0132883,0.58
-0.0132851,0.58
-0.0132819,0.58
-0.0132787,0.58
-0.0132755,0.58
-0.0132723,0.58
-0.0132691,0.58
-0.0132659,0.58
-0.0132627,0.58
-0.0132595,0.58
-0.0132563,0.58
-0.0132531,0.58
-0.0132499,0.58
-0.0132467,0.58
-0.0132435,0.58
-0.0132403,0.58
-0.0132371,0.58
-0.0132339,0.58
-0.0132307,0.58
-0.0132275,0.58
-0.0132243,0.58
-0.0132211,0.58
-0.0132179,0.58
-0.0132147,0.58
-0.0132115,0.58
-0.0132083,0.58
-0.0132051,0.58
-0.0132019,0.58
-0.0131987,0.58
-0.0131955,0.58
-0.0131923,0.54
-0.0131891,0.58
-0.0131859,0.58
-0.0131827,0.58
-0.0131795,0.58
-0.0131763,0.58
-0.0131731,0.58
-0.0131699,0.58
-0.0131667,0.58
-0.0131635,0.54
-0.0131603,0.58
-0.0131571,0.58
-0.0131539,0.58
-0.0131507,0.58
-0.0131475,0.58
-0.0131443,0.58
-0.0131411,0.58
-0.0131379,0.58
-0.0131347,0.58
-0.0131315,0.58
-0.0131283,0.58
-0.0131251,0.58
-0.0131219,0.58
-0.0131187,0.58
-0.0131155,0.58
-0.0131123,0.58
-0.0131091,0.58
-0.0131059,0.58
-0.0131027,0.58
-0.0130995,0.58
-0.0130963,0.58
-0.0130931,0.62
-0.0130899,0.58
-0.0130867,0.58
-0.0130835,0.58
-0.0130803,0.58
-0.0130771,0.58
-0.0130739,0.58
-0.0130707,0.58
-0.0130675,0.58
-0.0130643,0.58
-0.0130611,0.58
-0.0130579,0.58
-0.0130547,0.58
-0.0130515,0.58
-0.0130483,0.58
-0.0130451,0.58
-0.0130419,0.58
-0.0130387,0.58
-0.0130355,0.58
-0.0130323,0.58
-0.0130291,0.58
-0.0130259,0.58
-0.0130227,0.58
-0.0130195,0.58
-0.0130163,0.58
-0.0130131,0.58
-0.0130099,0.58
-0.0130067,0.58
-0.0130035,0.54
-0.0130003,0.58
-0.0129971,0.58
-0.0129939,0.58
-0.0129907,0.58
-0.0129875,0.54
-0.0129843,0.58
-0.0129811,0.58
-0.0129779,0.54
-0.0129747,0.58
-0.0129715,0.54
-0.0129683,0.58
-0.0129651,0.58
-0.0129619,0.58
-0.0129587,0.58
-0.0129555,0.58
-0.0129523,0.58
-0.0129491,0.58
-0.0129459,0.58
-0.0129427,0.54
-0.0129395,0.58
-0.0129363,0.58
-0.0129331,0.58
-0.0129299,0.58
-0.0129267,0.54
-0.0129235,0.58
-0.0129203,0.58
-0.0129171,0.58
-0.0129139,0.54
-0.0129107,0.58
-0.0129075,0.58
-0.0129043,0.58
-0.0129011,0.54
-0.0128979,0.58
-0.0128947,0.58
-0.0128915,0.58
-0.0128883,0.54
-0.0128851,0.54
-0.0128819,0.58
-0.0128787,0.58
-0.0128755,0.58
-0.0128723,0.58
-0.0128691,0.58
-0.0128659,0.58
-0.0128627,0.58
-0.0128595,0.58
-0.0128563,0.58
-0.0128531,0.58
-0.0128499,0.58
-0.0128467,0.58
-0.0128435,0.58
-0.0128403,0.58
-0.0128371,0.58
-0.0128339,0.58
-0.0128307,0.54
-0.0128275,0.58
-0.0128243,0.58
-0.0128211,0.54
-0.0128179,0.58
-0.0128147,0.58
-0.0128115,0.54
-0.0128083,0.58
-0.0128051,0.58
-0.0128019,0.58
-0.0127987,0.58
-0.0127955,0.58
-0.0127923,0.58
-0.0127891,0.58
-0.0127859,0.58
-0.0127827,0.58
-0.0127795,0.58
-0.0127763,0.58
-0.0127731,0.58
-0.0127699,0.58
-0.0127667,0.54
-0.0127635,0.58
-0.0127603,0.58
-0.0127571,0.58
-0.0127539,0.58
-0.0127507,0.58
-0.0127475,0.58
-0.0127443,0.58
-0.0127411,0.58
-0.0127379,0.58
-0.0127347,0.58
-0.0127315,0.58
-0.0127283,0.58
-0.0127251,0.58
-0.0127219,0.58
-0.0127187,0.54
-0.0127155,0.58
-0.0127123,0.58
-0.0127091,0.58
-0.0127059,0.58
-0.0127027,0.58
-0.0126995,0.58
-0.0126963,0.58
-0.0126931,0.58
-0.0126899,0.58
-0.0126867,0.58
-0.0126835,0.58
-0.0126803,0.58
-0.0126771,0.58
-0.0126739,0.62
-0.0126707,0.58
-0.0126675,0.58
-0.0126643,0.58
-0.0126611,0.58
-0.0126579,0.58
-0.0126547,0.58
-0.0126515,0.58
-0.0126483,0.58
-0.0126451,0.58
-0.0126419,0.58
-0.0126387,0.58
-0.0126355,0.58
-0.0126323,0.58
-0.0126291,0.58
-0.0126259,0.58
-0.0126227,0.58
-0.0126195,0.58
-0.0126163,0.58
-0.0126131,0.58
-0.0126099,0.58
-0.0126067,0.58
-0.0126035,0.58
-0.0126003,0.58
-0.0125971,0.58
-0.0125939,0.58
-0.0125907,0.58
-0.0125875,0.58
-0.0125843,0.54
-0.0125811,0.58
-0.0125779,0.58
-0.0125747,0.58
-0.0125715,0.58
-0.0125683,0.58
-0.0125651,0.58
-0.0125619,0.58
-0.0125587,0.58
-0.0125555,0.58
-0.0125523,0.58
-0.0125491,0.58
-0.0125459,0.58
-0.0125427,0.58
-0.0125395,0.58
-0.0125363,0.58
-0.0125331,0.58
-0.0125299,0.58
-0.0125267,0.58
-0.0125235,0.58
-0.0125203,0.58
-0.0125171,0.58
-0.0125139,0.58
-0.0125107,0.58
-0.0125075,0.58
-0.0125043,0.58
-0.0125011,0.54
-0.0124979,0.58
-0.0124947,0.58
-0.0124915,0.54
-0.0124883,0.58
-0.0124851,0.58
-0.0124819,0.54
-0.0124787,0.58
-0.0124755,0.58
-0.0124723,0.58
-0.0124691,0.58
-0.0124659,0.58
-0.0124627,0.58
-0.0124595,0.58
-0.0124563,0.58
-0.0124531,0.58
-0.0124499,0.54
-0.0124467,0.58
-0.0124435,0.58
-0.0124403,0.58
-0.0124371,0.58
-0.0124339,0.58
-0.0124307,0.58
-0.0124275,0.58
-0.0124243,0.62
-0.0124211,0.58
-0.0124179,0.54
-0.0124147,0.58
-0.0124115,0.58
-0.0124083,0.58
-0.0124051,0.58
-0.0124019,0.58
-0.0123987,0.58
-0.0123955,0.54
-0.0123923,0.58
-0.0123891,0.58
-0.0123859,0.58
-0.0123827,0.58
-0.0123795,0.58
-0.0123763,0.58
-0.0123731,0.58
-0.0123699,0.58
-0.0123667,0.58
-0.0123635,0.58
-0.0123603,0.58
-0.0123571,0.54
-0.0123539,0.58
-0.0123507,0.58
-0.0123475,0.58
-0.0123443,0.58
-0.0123411,0.58
-0.0123379,0.58
-0.0123347,0.58
-0.0123315,0.58
-0.0123283,0.58
-0.0123251,0.58
-0.0123219,0.58
-0.0123187,0.58
-0.0123155,0.58
-0.0123123,0.58
-0.0123091,0.58
-0.0123059,0.58
-0.0123027,0.58
-0.0122995,0.58
-0.0122963,0.58
-0.0122931,0.58
-0.0122899,0.58
-0.0122867,0.58
-0.0122835,0.58
-0.0122803,0.58
-0.0122771,0.58
-0.0122739,0.58
-0.0122707,0.58
-0.0122675,0.58
-0.0122643,0.58
-0.0122611,0.58
-0.0122579,0.58
-0.0122547,0.58
-0.0122515,0.58
-0.0122483,0.58
-0.0122451,0.54
-0.0122419,0.58
-0.0122387,0.58
-0.0122355,0.58
-0.0122323,0.58
-0.0122291,0.58
-0.0122259,0.58
-0.0122227,0.58
-0.0122195,0.58
-0.0122163,0.58
-0.0122131,0.58
-0.0122099,0.58
-0.0122067,0.58
-0.0122035,0.58
-0.0122003,0.58
-0.0121971,0.54
-0.0121939,0.58
-0.0121907,0.54
-0.0121875,0.58
-0.0121843,0.58
-0.0121811,0.58
-0.0121779,0.58
-0.0121747,0.58
-0.0121715,0.58
-0.0121683,0.58
-0.0121651,0.58
-0.0121619,0.58
-0.0121587,0.58
-0.0121555,0.58
-0.0121523,0.58
-0.0121491,0.58
-0.0121459,0.58
-0.0121427,0.58
-0.0121395,0.58
-0.0121363,0.58
-0.0121331,0.58
-0.0121299,0.58
-0.0121267,0.58
-0.0121235,0.58
-0.0121203,0.58
-0.0121171,0.54
-0.0121139,0.58
-0.0121107,0.58
-0.0121075,0.58
-0.0121043,0.58
-0.0121011,0.58
-0.0120979,0.58
-0.0120947,0.58
-0.0120915,0.58
-0.0120883,0.54
-0.0120851,0.58
-0.0120819,0.58
-0.0120787,0.58
-0.0120755,0.58
-0.0120723,0.58
-0.0120691,0.54
-0.0120659,0.58
-0.0120627,0.58
-0.0120595,0.58
-0.0120563,0.58
-0.0120531,0.58
-0.0120499,0.58
-0.0120467,0.58
-0.0120435,0.58
-0.0120403,0.58
-0.0120371,0.58
-0.0120339,0.58
-0.0120307,0.58
-0.0120275,0.58
-0.0120243,0.58
-0.0120211,0.58
-0.0120179,0.58
-0.0120147,0.58
-0.0120115,0.58
-0.0120083,0.58
-0.0120051,0.58
-0.0120019,0.58
-0.0119987,0.58
-0.0119955,0.58
-0.0119923,0.58
-0.0119891,0.58
-0.0119859,0.58
-0.0119827,0.58
-0.0119795,0.58
-0.0119763,0.58
-0.0119731,0.58
-0.0119699,0.58
-0.0119667,0.58
-0.0119635,0.58
-0.0119603,0.58
-0.0119571,0.58
-0.0119539,0.58
-0.0119507,0.54
-0.0119475,0.58
-0.0119443,0.58
-0.0119411,0.58
-0.0119379,0.54
-0.0119347,0.58
-0.0119315,0.58
-0.0119283,0.58
-0.0119251,0.58
-0.0119219,0.58
-0.0119187,0.58
-0.0119155,0.58
-0.0119123,0.58
-0.0119091,0.58
-0.0119059,0.58
-0.0119027,0.58
-0.0118995,0.58
-0.0118963,0.58
-0.0118931,0.58
-0.0118899,0.58
-0.0118867,0.58
-0.0118835,0.58
-0.0118803,0.58
-0.0118771,0.58
-0.0118739,0.58
-0.0118707,0.58
-0.0118675,0.58
-0.0118643,0.58
-0.0118611,0.58
-0.0118579,0.58
-0.0118547,0.58
-0.0118515,0.58
-0.0118483,0.58
-0.0118451,0.58
-0.0118419,0.58
-0.0118387,0.58
-0.0118355,0.58
-0.0118323,0.58
-0.0118291,0.58
-0.0118259,0.58
-0.0118227,0.58
-0.0118195,0.58
-0.0118163,0.58
